area_id,year,season,ndvi,evi,ndwi,temp
9,1992,winter,0.0877785278576769,0.1183521171352639,-0.1415582996773495,13.1240310791975
10,1992,winter,0.0794300294606685,0.103304622538783,-0.1340294753021504,13.481155714587269
11,1992,winter,0.1205382084841185,0.1480141850312829,-0.1946153904375729,17.777330910317204
12,1992,winter,-0.1780605118907321,-0.1274066346640962,0.1892942771491607,12.397850173240167
13,1992,winter,0.0184504909275393,0.0891883154091807,-0.0590343770236308,18.189234324928503
14,1992,winter,-0.0440283916784863,0.0657678856999077,0.0396336083346819,24.425236130828548
15,1992,winter,-0.0734429200053442,-0.0407595589802615,-0.123380873207648,18.93307002239279
16,1992,winter,-0.131633459718985,-0.012612159967653,0.1817048382742853,19.12390136514248
17,1992,winter,0.0682272234865451,0.1169530489427946,-0.1285665461553699,17.85740121275657
18,1992,winter,0.0652832753441249,0.0656645739871762,-0.116245238957063,15.462484282557323
19,1992,winter,0.0505481835864386,0.0675472752934038,-0.1539981476579796,15.483134247382372
20,1992,winter,0.1480724131533038,0.1638100092892981,-0.2204448024028887,18.17992814348848
21,1992,winter,0.146357086377104,0.1587945553782816,-0.2172292472415487,20.2413425044994
22,1992,winter,0.1034869578962086,0.1436673705730298,-0.1735486982652946,18.611000450740026
23,1992,winter,0.083509139875344,0.1190468396526912,-0.1491765577584393,11.152124457404913
24,1992,winter,0.0932010087582873,0.1275843612937847,-0.1628767023244273,14.31604218607175
25,1992,winter,0.1192601787676966,0.1574988656095042,-0.1969015631608854,15.471105343388787
26,1992,winter,0.1606020703709864,0.1848565875615132,-0.231835506239682,20.008693399233767
27,1992,winter,0.0812748468649701,0.0914275713678481,-0.1309522207868609,22.58120993864098
28,1992,winter,0.1372162070773644,0.1827563013708543,-0.2072200055913038,20.41083479056928
29,1992,winter,0.0141348941587381,0.0790270312226376,-0.0279336469604413,24.601358256443906
30,1992,winter,-0.3384008111947532,-0.0494915408484901,0.4328655735835361,19.18132197399468
31,1992,winter,-0.3555533660818072,-0.0627162416002354,0.4030415431856983,15.47184693702205
32,1992,winter,-0.4448240386738414,-0.1254458552569106,0.3941732821095385,12.759399367230152
32,1992,winter,-0.1633295277879804,-0.1254458552569106,0.3941732821095385,12.759399367230152
32,1992,winter,-0.4448240386738414,-0.1254458552569106,0.1753425547555427,12.759399367230152
32,1992,winter,-0.1633295277879804,-0.1254458552569106,0.1753425547555427,12.759399367230152
32,1992,winter,-0.4448240386738414,-0.0559266675290679,0.3941732821095385,12.759399367230152
32,1992,winter,-0.1633295277879804,-0.0559266675290679,0.3941732821095385,12.759399367230152
32,1992,winter,-0.4448240386738414,-0.0559266675290679,0.1753425547555427,12.759399367230152
32,1992,winter,-0.1633295277879804,-0.0559266675290679,0.1753425547555427,12.759399367230152
32,1992,winter,-0.4448240386738414,-0.1254458552569106,0.3941732821095385,15.224016841975974
32,1992,winter,-0.1633295277879804,-0.1254458552569106,0.3941732821095385,15.224016841975974
32,1992,winter,-0.4448240386738414,-0.1254458552569106,0.1753425547555427,15.224016841975974
32,1992,winter,-0.1633295277879804,-0.1254458552569106,0.1753425547555427,15.224016841975974
32,1992,winter,-0.4448240386738414,-0.0559266675290679,0.3941732821095385,15.224016841975974
32,1992,winter,-0.1633295277879804,-0.0559266675290679,0.3941732821095385,15.224016841975974
32,1992,winter,-0.4448240386738414,-0.0559266675290679,0.1753425547555427,15.224016841975974
32,1992,winter,-0.1633295277879804,-0.0559266675290679,0.1753425547555427,15.224016841975974
33,1992,winter,0.1458148475595473,0.1548749059705532,-0.2245622319686295,15.108365487974982
1,1992,spring,-0.1026890144507968,-0.0119604482305655,0.1036530779854513,22.60309054006743
2,1992,spring,-0.3921419997568428,-0.1408757552665782,0.3542308935415071,15.78954500603769
3,1992,spring,-0.0612399400226374,0.0039523019260679,0.0577616452329787,24.40915653698082
4,1992,spring,0.1183396732376926,0.1479214726132393,-0.1669380552773898,38.33285530072827
5,1992,spring,0.1855532096530868,0.2798168863130466,-0.2565685403227357,24.50154351679602
6,1992,spring,0.0761795161529395,0.0927900274925301,-0.1557884058618674,28.910410087932338
7,1992,spring,0.1044928178765214,0.1625491933418332,-0.1638516425239762,28.99610195101529
8,1992,spring,0.1580331162723104,0.2232643666759278,-0.2420336955654232,34.763888043186064
9,1992,spring,0.0965954895602321,0.1267025962843949,-0.1586876253755057,30.520694016415288
10,1992,spring,0.0907733526990311,0.1209638399804239,-0.1506251579362044,32.022439029956075
11,1992,spring,0.1328271330801317,0.1661129268095339,-0.214518666112382,32.09092074758784
12,1992,spring,-0.0513487064678795,-0.0365947415281493,0.0365943697124186,19.6644071677646
13,1992,spring,0.0481106410157831,0.0951409604400758,-0.0893165405638425,34.84052204198505
14,1992,spring,0.0085189757388191,0.0194151677158416,-0.022438548990936,16.562297781360343
15,1992,spring,-0.0596588338515548,-0.0388916702249319,-0.0981490127590786,33.54615265487946
16,1992,spring,-0.139067333021199,-0.1203962840860318,0.1524061299083739,11.957565909960858
17,1992,spring,0.2663299081148851,0.4589262452032829,-0.3221324342494111,34.1425580307338
18,1992,spring,0.0604622296107381,0.0599687694826462,-0.1162257028981707,24.907761073240515
19,1992,spring,0.0870650988812355,0.1114096345245889,-0.1963548849220872,29.983961892891568
20,1992,spring,0.3631726374722674,0.5224374441626553,-0.4258174792132987,30.894467878618624
21,1992,spring,0.2984315514623099,0.4274270843185335,-0.3632751747612533,35.100476611774546
22,1992,spring,0.3529174536362914,0.5916412592303996,-0.4131609532494431,29.33972437223141
23,1992,spring,0.466219671309408,0.7970982064422829,-0.5191039693183935,32.56693101779267
24,1992,spring,0.4753555762324305,0.8124895918329587,-0.5318738242986324,31.56890530850354
25,1992,spring,0.4479132921534097,0.7361176237723136,-0.5079985929861647,30.860929504149404
26,1992,spring,0.141026475011581,0.169043664374571,-0.2079454083145956,31.040597968598632
27,1992,spring,0.0658790586523885,0.0781644061715371,-0.1201026914713634,37.05590312215436
28,1992,spring,0.2491687834019325,0.3781343500968545,-0.3155998653957471,34.527537153271645
29,1992,spring,-0.0039916976358456,0.0503837019826127,-0.0008627529549978076,31.02148194927875
30,1992,spring,-0.2235281116037994,-0.0984385685196658,0.2873672584810309,19.947056615444176
31,1992,spring,-0.2345536146253579,-0.0839672863679932,0.2509168065543331,14.62348674347658
32,1992,spring,-0.3779238705152843,-0.1666955615337626,0.273526582200417,18.746911221156992
32,1992,spring,-0.0448062600266341,-0.1666955615337626,0.273526582200417,18.746911221156992
32,1992,spring,-0.3779238705152843,-0.1666955615337626,0.0299310122953341,18.746911221156992
32,1992,spring,-0.0448062600266341,-0.1666955615337626,0.0299310122953341,18.746911221156992
32,1992,spring,-0.3779238705152843,-0.0128115066511711,0.273526582200417,18.746911221156992
32,1992,spring,-0.0448062600266341,-0.0128115066511711,0.273526582200417,18.746911221156992
32,1992,spring,-0.3779238705152843,-0.0128115066511711,0.0299310122953341,18.746911221156992
32,1992,spring,-0.0448062600266341,-0.0128115066511711,0.0299310122953341,18.746911221156992
32,1992,spring,-0.3779238705152843,-0.1666955615337626,0.273526582200417,28.31946864258267
32,1992,spring,-0.0448062600266341,-0.1666955615337626,0.273526582200417,28.31946864258267
32,1992,spring,-0.3779238705152843,-0.1666955615337626,0.0299310122953341,28.31946864258267
32,1992,spring,-0.0448062600266341,-0.1666955615337626,0.0299310122953341,28.31946864258267
32,1992,spring,-0.3779238705152843,-0.0128115066511711,0.273526582200417,28.31946864258267
32,1992,spring,-0.0448062600266341,-0.0128115066511711,0.273526582200417,28.31946864258267
32,1992,spring,-0.3779238705152843,-0.0128115066511711,0.0299310122953341,28.31946864258267
32,1992,spring,-0.0448062600266341,-0.0128115066511711,0.0299310122953341,28.31946864258267
33,1992,spring,0.1517900383420409,0.1821403250470382,-0.2301764785542693,24.562086397219836
1,1992,summer,-0.1048583416013258,0.0079409863327385,0.101900895449888,32.61831158112381
2,1992,summer,-0.4481187157480513,-0.100430273530714,0.3972295895851039,27.70035876199853
3,1992,summer,-0.0551135226082664,0.0190628804992574,0.0377198380410771,36.2034283581642
4,1992,summer,0.1431417391115788,0.1649134836609695,-0.1990167256851407,49.6225521455159
5,1992,summer,0.5083587470253023,0.8440558196207568,-0.5620922724543473,40.56434001580704
6,1992,summer,0.1054845879984251,0.127095099434996,-0.1897661245956596,41.94990166210545
7,1992,summer,0.1371761033841145,0.2270777668349265,-0.194605332271727,38.92489484043397
8,1992,summer,0.2103781456866818,0.308407716110518,-0.290371637859814,42.28677659917075
9,1992,summer,0.0981868797853103,0.1266311682249994,-0.1628004121167965,43.31672700754208
10,1992,summer,0.0855704529327266,0.1143112048391764,-0.1462967544147237,42.341768795950095
11,1992,summer,0.1345573426086697,0.1727276106323814,-0.2125680890400248,43.09601104812111
12,1992,summer,-0.1258812137242816,-0.0291407083843179,0.1368167622534897,36.91993480374445
13,1992,summer,0.0350274037029735,0.1014739579767654,-0.0735196097564646,41.27596672383238
14,1992,summer,-0.0197884060693048,0.0642801021780819,0.0200528957022385,38.33736773532874
15,1992,summer,-0.1191069670419009,-0.0592380598563047,-0.0526161588220995,34.8563837765468
16,1992,summer,-0.1512588490642037,-0.0074603486963816,0.1946754741209824,29.427336916115877
17,1992,summer,0.3081324337760173,0.5565113923884797,-0.3591985819712949,42.377050346391655
18,1992,summer,0.0762048931270457,0.0745818632370954,-0.1386278890233727,41.20092775655829
19,1992,summer,0.1742742062469144,0.2584955269715155,-0.2950396126352643,42.1799163569237
20,1992,summer,0.3799194460376189,0.5419337218749909,-0.4433922122256061,44.58635303995234
21,1992,summer,0.3122156462705368,0.4329312106915132,-0.3782214686924974,43.72717314827367
22,1992,summer,0.4048254174487764,0.6915600606334771,-0.4605209879085231,42.78902394907083
23,1992,summer,0.4676720152368699,0.7897769087815614,-0.5222501298918372,43.80768191560082
24,1992,summer,0.4762463880151522,0.8122415842585003,-0.5330875426508747,42.39245671097275
25,1992,summer,0.4956650371312988,0.829305053368268,-0.5510991036069183,44.50095575299974
26,1992,summer,0.1768059062751573,0.2140409171463022,-0.2451988514346572,46.74041980593297
27,1992,summer,0.0789444259854283,0.0922434375513777,-0.1309670287748486,49.81722471855094
28,1992,summer,0.330068468204386,0.5260132352087185,-0.3915944842096627,46.24113827822429
29,1992,summer,0.0104742323455789,89223722.40094298,-0.0169499507088169,42.850384841133845
30,1992,summer,-0.276645072955794,-0.0594372807875041,0.3725742500360627,24.91727442650961
31,1992,summer,-0.3000271190033846,-0.0218229540092702,0.3496841192549367,23.86439890374692
32,1992,summer,-0.4554484236773063,-0.1334315937775392,0.2683980661718036,26.88405194063217
32,1992,summer,-0.0379185524839497,-0.1334315937775392,0.2683980661718036,26.88405194063217
32,1992,summer,-0.4554484236773063,-0.1334315937775392,0.017258104311298,26.88405194063217
32,1992,summer,-0.0379185524839497,-0.1334315937775392,0.017258104311298,26.88405194063217
32,1992,summer,-0.4554484236773063,0.0160618286438758,0.2683980661718036,26.88405194063217
32,1992,summer,-0.0379185524839497,0.0160618286438758,0.2683980661718036,26.88405194063217
32,1992,summer,-0.4554484236773063,0.0160618286438758,0.017258104311298,26.88405194063217
32,1992,summer,-0.0379185524839497,0.0160618286438758,0.017258104311298,26.88405194063217
32,1992,summer,-0.4554484236773063,-0.1334315937775392,0.2683980661718036,38.570178076739566
32,1992,summer,-0.0379185524839497,-0.1334315937775392,0.2683980661718036,38.570178076739566
32,1992,summer,-0.4554484236773063,-0.1334315937775392,0.017258104311298,38.570178076739566
32,1992,summer,-0.0379185524839497,-0.1334315937775392,0.017258104311298,38.570178076739566
32,1992,summer,-0.4554484236773063,0.0160618286438758,0.2683980661718036,38.570178076739566
32,1992,summer,-0.0379185524839497,0.0160618286438758,0.2683980661718036,38.570178076739566
32,1992,summer,-0.4554484236773063,0.0160618286438758,0.017258104311298,38.570178076739566
32,1992,summer,-0.0379185524839497,0.0160618286438758,0.017258104311298,38.570178076739566
33,1992,summer,0.2441874480241409,0.3333401162418723,-0.3216015900827933,40.03474281702252
1,1992,autumn,-0.1354058648820753,-0.00014489179148674766,0.1409175591898647,28.61482213832067
2,1992,autumn,-0.4298070945187511,-0.0812241172966258,0.4212626804578041,22.26083574432219
3,1992,autumn,-0.0881542278052797,0.0157915485547403,0.0860408439783839,31.86341301826503
4,1992,autumn,0.1311470401747729,0.1438030792650904,-0.187786398051789,44.53544806601737
5,1992,autumn,0.1004311534094146,0.1327394158684849,-0.1738777155497124,30.43531932935584
6,1992,autumn,0.1033825266457234,0.1208340032010265,-0.1904351153394912,36.31959608785791
7,1992,autumn,0.0807747332161167,0.1126089272537308,-0.1401272172640794,29.853398551683945
8,1992,autumn,0.1137495078314062,0.145528993374361,-0.1950807199961138,33.69892718030295
9,1992,autumn,0.1044482142893106,0.1295418925582433,-0.1720547837348757,32.44838830857163
10,1992,autumn,0.0860422878148726,0.1092773596240216,-0.1482480191365215,31.259838046256927
11,1992,autumn,0.1271227995292547,0.1546959357881102,-0.2025447610286302,31.317159165555484
12,1992,autumn,-0.122875036142006,-0.1070472459759495,0.1232653159509616,26.794454593166517
13,1992,autumn,0.0234453465056197,0.0873014105440582,-0.0617933152418544,33.35669225807527
14,1992,autumn,-0.0072701203346997,0.0574880371474324,0.0035790514437798,34.78541360571726
15,1992,autumn,-0.1066158432961959,-0.0593154658420834,-0.1311399576932009,34.05679540877952
16,1992,autumn,-0.2067114224804699,-0.019068316448141,0.2720902190142005,28.18045390790365
17,1992,autumn,0.0749782563941732,0.1273525285510389,-0.1388167068433643,34.784671397376215
18,1992,autumn,0.070258388011902,0.0675690237328409,-0.1300017591718884,33.878841941586124
19,1992,autumn,0.074117454930702,0.0906644013294538,-0.1856526548029039,30.591571664442327
20,1992,autumn,0.2631356121953562,0.3473410876133969,-0.336854991501706,34.101577429469394
21,1992,autumn,0.1790286811168486,0.2148971446573354,-0.2543646283414585,36.61209546480413
22,1992,autumn,0.1173537148808161,0.1608196427193247,-0.1902839962608256,33.829301391885515
23,1992,autumn,0.2300893796544534,0.3539723705083079,-0.29492855323676,36.05917224869609
24,1992,autumn,0.1839954925605594,0.2738993217253803,-0.2580179475386035,35.55766707991792
25,1992,autumn,0.1971752280630783,0.2915998254091432,-0.2700147160446241,33.42240320960591
26,1992,autumn,0.1596102373802815,0.1849492115590277,-0.2312759071289412,34.78499509550078
27,1992,autumn,0.0817889419639382,0.0928112663725233,-0.1379211746085009,43.50747079942404
28,1992,autumn,0.1640624293826474,0.2261721845184612,-0.2356935099386142,37.641333733559776
29,1992,autumn,0.0109648375056286,0.082809980178662,-0.0157474356356391,37.81429639752616
30,1992,autumn,-0.2618562864691324,-0.0552700908617939,0.3590930176849986,24.149841826636017
31,1992,autumn,-0.337739644610898,-0.0786649923805031,0.3953766622424442,23.65486734487445
32,1992,autumn,-0.4916225475051783,-0.1207399138219191,0.3360903275917259,24.28178042076688
32,1992,autumn,-0.0664717717731818,-0.1207399138219191,0.3360903275917259,24.28178042076688
32,1992,autumn,-0.4916225475051783,-0.1207399138219191,0.0482821326347496,24.28178042076688
32,1992,autumn,-0.0664717717731818,-0.1207399138219191,0.0482821326347496,24.28178042076688
32,1992,autumn,-0.4916225475051783,0.0063330991760851,0.3360903275917259,24.28178042076688
32,1992,autumn,-0.0664717717731818,0.0063330991760851,0.3360903275917259,24.28178042076688
32,1992,autumn,-0.4916225475051783,0.0063330991760851,0.0482821326347496,24.28178042076688
32,1992,autumn,-0.0664717717731818,0.0063330991760851,0.0482821326347496,24.28178042076688
32,1992,autumn,-0.4916225475051783,-0.1207399138219191,0.3360903275917259,33.13160697240439
32,1992,autumn,-0.0664717717731818,-0.1207399138219191,0.3360903275917259,33.13160697240439
32,1992,autumn,-0.4916225475051783,-0.1207399138219191,0.0482821326347496,33.13160697240439
32,1992,autumn,-0.0664717717731818,-0.1207399138219191,0.0482821326347496,33.13160697240439
32,1992,autumn,-0.4916225475051783,0.0063330991760851,0.3360903275917259,33.13160697240439
32,1992,autumn,-0.0664717717731818,0.0063330991760851,0.3360903275917259,33.13160697240439
32,1992,autumn,-0.4916225475051783,0.0063330991760851,0.0482821326347496,33.13160697240439
32,1992,autumn,-0.0664717717731818,0.0063330991760851,0.0482821326347496,33.13160697240439
33,1992,autumn,0.1437526790697277,0.1593760261256906,-0.2253307613083151,32.03037788263895
1,1993,winter,-0.1493081541427809,0.0121775027369581,0.1579883966394607,21.03889391077837
2,1993,winter,-0.243642728038498,-0.0699845728640853,0.2358218284756579,12.936537772748585
3,1993,winter,-0.1048674476751134,0.0245691655876348,0.1028375319781125,23.28474380788092
4,1993,winter,0.1331366158319614,0.142889265582815,-0.1872871292330539,27.412617967823085
5,1993,winter,0.0975719055918304,0.1236906859220144,-0.1693481039907686,18.569480803039717
6,1993,winter,0.1010928089596494,0.1147991751991534,-0.1778756845780024,23.505270859144822
7,1993,winter,0.0538241257063512,0.0756034949109422,-0.1034025121944743,15.963458490611368
8,1993,winter,0.1046498700511283,0.1292474922809705,-0.1878631736445302,18.31327791153713
9,1993,winter,0.1089173516508906,0.1375517903307173,-0.1701112870747249,20.66016807573686
10,1993,winter,0.0960832357012604,0.1194160405000144,-0.1500763405164818,19.25115995413959
11,1993,winter,0.1207904462888943,0.1415572088043472,-0.200753989682963,19.50481820731301
12,1993,winter,-0.1500975360586512,-0.2745645421348873,0.1710494634884183,17.022382824077855
13,1993,winter,0.0202076984169813,0.0348919799444924,-0.0643499745642925,5.94470733147427
14,1993,winter,0.000206243933331,0.0483279899742032,0.0003645863503029235,22.045374021245014
15,1993,winter,-0.056270825544823,-0.0290945822792032,-0.1579332673714968,22.48336680018573
16,1993,winter,-0.2521817002387824,0.0319758464981471,0.329449525857284,22.36769741787724
17,1993,winter,-0.0250862134400629,-0.0613561351777831,-0.0210719943745266,-1.9739646051011448
18,1993,winter,0.0839315529162427,0.0759323549605482,-0.137737006445821,19.098110008474706
19,1993,winter,0.05289257581406,0.0635010356592262,-0.1683893484784561,20.687082497491087
20,1993,winter,0.1505551964451418,0.1649731398553713,-0.2205287399044512,20.67848065313705
21,1993,winter,0.153765890551224,0.1681483121144234,-0.2242497259752254,22.418068203591226
22,1993,winter,0.1027553645092537,0.1329883511662183,-0.1727981055526005,18.640126331053203
23,1993,winter,0.0980433934006363,0.1364777485714482,-0.1614840113937606,11.797179818499831
24,1993,winter,0.1021402915700738,0.1437912457976964,-0.1782161341102456,12.842461398930787
25,1993,winter,0.1233095930926106,0.162786922624467,-0.1969010349388676,18.037676084449625
26,1993,winter,0.1697344138095177,0.1915555083518611,-0.239882487441838,21.70669290934053
27,1993,winter,0.0893041711872513,0.0960141364308076,-0.1368333578764182,24.23340086203856
28,1993,winter,0.1389040543015115,0.1820509154634607,-0.20804033388558,20.406248653768227
29,1993,winter,0.0173828109937462,0.0836387764884992,-0.0234097796819016,26.18657507981868
30,1993,winter,-0.3206225404461545,-0.0334964921105485,0.4429803761061932,19.78484642501349
31,1993,winter,-0.2156500157817511,-0.2724729581448927,0.2642465992646155,9.564208614518137
32,1993,winter,-0.4310756567735667,-0.0994346793591224,0.3788593774680071,14.517366443297483
32,1993,winter,0.0571324127637979,-0.0994346793591224,0.3788593774680071,14.517366443297483
32,1993,winter,-0.4310756567735667,-0.0994346793591224,-0.0996784215913614,14.517366443297483
32,1993,winter,0.0571324127637979,-0.0994346793591224,-0.0996784215913614,14.517366443297483
32,1993,winter,-0.4310756567735667,0.0475764067390223,0.3788593774680071,14.517366443297483
32,1993,winter,0.0571324127637979,0.0475764067390223,0.3788593774680071,14.517366443297483
32,1993,winter,-0.4310756567735667,0.0475764067390223,-0.0996784215913614,14.517366443297483
32,1993,winter,0.0571324127637979,0.0475764067390223,-0.0996784215913614,14.517366443297483
32,1993,winter,-0.4310756567735667,-0.0994346793591224,0.3788593774680071,21.179552461279336
32,1993,winter,0.0571324127637979,-0.0994346793591224,0.3788593774680071,21.179552461279336
32,1993,winter,-0.4310756567735667,-0.0994346793591224,-0.0996784215913614,21.179552461279336
32,1993,winter,0.0571324127637979,-0.0994346793591224,-0.0996784215913614,21.179552461279336
32,1993,winter,-0.4310756567735667,0.0475764067390223,0.3788593774680071,21.179552461279336
32,1993,winter,0.0571324127637979,0.0475764067390223,0.3788593774680071,21.179552461279336
32,1993,winter,-0.4310756567735667,0.0475764067390223,-0.0996784215913614,21.179552461279336
32,1993,winter,0.0571324127637979,0.0475764067390223,-0.0996784215913614,21.179552461279336
33,1993,winter,0.162083499836488,0.164890301998481,-0.2443316017253587,17.00026464411913
1,1993,spring,-0.071796409084287,0.0050244951155678,0.0691921267275381,25.554364678080955
2,1993,spring,-0.2361961035025796,-0.1792020038536942,0.1999565094093556,3.778265493104157
3,1993,spring,-0.0506494896075575,0.0199544387728776,0.0442763319568145,28.06888641758756
4,1993,spring,0.1301799475981512,0.1443694127546355,-0.1865241483726764,39.39707420609274
5,1993,spring,0.353328121619599,0.5392354916097117,-0.4221617320520696,28.486363662505635
6,1993,spring,0.1054537341293452,0.1271162107963016,-0.1842237782412492,33.87028006854995
7,1993,spring,0.0487529351667922,0.0727536599383694,-0.1055386010098284,20.18141022405023
8,1993,spring,0.1411507773264293,0.1964603283268062,-0.2226588084356072,29.5261579981614
9,1993,spring,-0.0642599090000711,-0.0968767453164044,0.0186769783217119,1.270337822395478
10,1993,spring,-0.0306216172863872,-0.0447882012313445,-0.0189245733220326,10.891966517497934
11,1993,spring,0.0848030045191312,0.1088300489928733,-0.1590931943134761,24.51966807196701
12,1993,spring,-0.1007492448682616,-0.0485823429594433,0.1069171892206694,23.005205501465017
13,1993,spring,0.0338587158676806,0.0898832310584358,-0.071091202469112,30.64754071042572
14,1993,spring,0.0026384561795539,0.0649970986004945,-0.0098809415921519,33.728688702203314
15,1993,spring,-0.0834366996006112,-0.0516219184647,-0.1028750225098623,28.21900593077829
16,1993,spring,-0.1529606615722297,-0.1184940012581927,0.2089149069360993,23.79941879281455
17,1993,spring,0.2490766910847781,0.4270769592278174,-0.3063406749604523,34.7048808714765
18,1993,spring,0.0784343836661342,0.0743887815030081,-0.1358441742953689,30.494852255710423
19,1993,spring,0.0485561611008281,0.056339954651505,-0.1552856171440655,24.25946618200015
20,1993,spring,0.3969003844354206,0.5680810803666619,-0.4587969666415685,38.41581156490049
21,1993,spring,0.2755489481093015,0.3700195108025568,-0.3465823106237914,38.18319912975479
22,1993,spring,0.4134471754275899,0.7331552400206102,-0.4709775301540118,35.84754938100325
23,1993,spring,0.4542735528639359,0.7642160907195414,-0.5116230987794091,30.162212617996165
24,1993,spring,0.4294586069059299,0.7171987741900787,-0.4923623460899666,27.564686821322194
25,1993,spring,0.4700502814954801,0.7774714160171925,-0.5297061046206143,30.8271239547874
26,1993,spring,0.1830195048738501,0.218330076907015,-0.2566603829377823,32.981624430506386
27,1993,spring,0.0890656245001673,0.1001364509702338,-0.1453638414690465,38.261080944920366
28,1993,spring,0.3031739223995944,0.4700003653752528,-0.3683973594574473,33.15054545216525
29,1993,spring,0.0173834726100583,0.0850335056732521,-0.0269256959184094,34.43098350331128
30,1993,spring,-0.2236821433403527,-0.0409496856881245,0.3260141982579648,19.653503445404407
31,1993,spring,-0.2397836138544706,-0.0595209032396134,0.2734529290523085,16.641958075055655
32,1993,spring,-0.3974408787563639,-0.1359269422375427,0.262740664421655,19.51693910625647
32,1993,spring,-0.045301649021396,-0.1359269422375427,0.262740664421655,19.51693910625647
32,1993,spring,-0.3974408787563639,-0.1359269422375427,0.0291569197055362,19.51693910625647
32,1993,spring,-0.045301649021396,-0.1359269422375427,0.0291569197055362,19.51693910625647
32,1993,spring,-0.3974408787563639,-0.0029842390165659,0.262740664421655,19.51693910625647
32,1993,spring,-0.045301649021396,-0.0029842390165659,0.262740664421655,19.51693910625647
32,1993,spring,-0.3974408787563639,-0.0029842390165659,0.0291569197055362,19.51693910625647
32,1993,spring,-0.045301649021396,-0.0029842390165659,0.0291569197055362,19.51693910625647
32,1993,spring,-0.3974408787563639,-0.1359269422375427,0.262740664421655,26.778427599645426
32,1993,spring,-0.045301649021396,-0.1359269422375427,0.262740664421655,26.778427599645426
32,1993,spring,-0.3974408787563639,-0.1359269422375427,0.0291569197055362,26.778427599645426
32,1993,spring,-0.045301649021396,-0.1359269422375427,0.0291569197055362,26.778427599645426
32,1993,spring,-0.3974408787563639,-0.0029842390165659,0.262740664421655,26.778427599645426
32,1993,spring,-0.045301649021396,-0.0029842390165659,0.262740664421655,26.778427599645426
32,1993,spring,-0.3974408787563639,-0.0029842390165659,0.0291569197055362,26.778427599645426
32,1993,spring,-0.045301649021396,-0.0029842390165659,0.0291569197055362,26.778427599645426
33,1993,spring,0.1987832881979896,0.2523871393419388,-0.2757705999067718,31.628016838768755
1,1993,summer,-0.0976661952801859,0.0088291841393899,0.104215026413225,33.320745741083044
2,1993,summer,-0.4438207769069826,-0.0989604922321478,0.3792380946513045,27.387094268764116
3,1993,summer,-0.0527724918435796,0.0210535915632147,0.0466487833153454,36.588510736566256
4,1993,summer,0.1330219915500605,0.1412733004073271,-0.1960877986732704,48.596204906848406
5,1993,summer,0.4751868956477389,0.7525991308189545,-0.5381359256425665,40.37453318263084
6,1993,summer,0.1272352360572778,0.1603327134325534,-0.2131613969598272,45.41165513862962
7,1993,summer,0.1612159249445735,0.263067901223071,-0.2235049303615892,40.09900546669624
8,1993,summer,0.2255452891635821,0.3347343710466237,-0.3069462300235939,43.39183574350791
9,1993,summer,0.1075699075986972,0.1290818019824707,-0.1841165319573678,44.99765095732798
10,1993,summer,0.0932520833102206,0.1154317349025596,-0.1661624636530948,43.90358300311417
11,1993,summer,0.1263782877741097,0.1546689409824456,-0.2112568449738834,43.06892922848624
12,1993,summer,-0.1674097765909895,-0.0492018872616604,0.1822228035881446,36.85543647888453
13,1993,summer,0.0403609060665677,0.1136422517648203,-0.0739070388290271,42.19102134402887
14,1993,summer,0.0124981852827782,0.0655687813728442,-0.0280963259626172,39.01581330923808
15,1993,summer,-0.0849285986435011,-0.0408222566404678,-0.1177267076233771,36.35636024980868
16,1993,summer,-0.1338470591387264,-0.0562875967293469,0.1841570459139655,30.302516632878323
17,1993,summer,0.3158548599452281,0.5641005280907084,-0.3664074026439074,44.305564333662346
18,1993,summer,0.0814304146142642,0.07529991584906,-0.1455877588630046,41.89550108767708
19,1993,summer,0.1612683837453765,0.2300459955406762,-0.2815133978621328,41.75106166748571
20,1993,summer,0.3884170374373248,0.5412683081394138,-0.4585805975277155,45.77897110276688
21,1993,summer,0.2618452146910198,0.334725149020868,-0.3448648980685238,45.23745980030739
22,1993,summer,0.4257369107459199,0.7186276476653326,-0.4854524778875935,44.10709565191572
23,1993,summer,0.4692589084700337,0.7834541293939071,-0.5252624486644834,43.83224707885336
24,1993,summer,0.4791968546211822,0.8085047404165119,-0.537650963284067,43.05727012744044
25,1993,summer,0.489914587713833,0.7953628181619714,-0.5534520010713964,44.15323957777197
26,1993,summer,0.1995204922757942,0.2352138197818402,-0.2791358554415528,47.05226601214222
27,1993,summer,0.0930543085014648,0.0994357449010836,-0.1525564970953502,49.69409112240505
28,1993,summer,0.3439373637750053,0.5317666484320314,-0.4114622344238088,44.88248002400183
29,1993,summer,0.0412442176942117,0.0876963935856158,-0.0667169309095205,43.64834055368733
30,1993,summer,-0.1943229851071549,-0.0108113745571956,0.2754821913830956,25.88751878980144
31,1993,summer,-0.257545182071147,-0.0264872694548625,0.3122411125718052,25.353497599621456
32,1993,summer,-0.4287412459377546,-0.1174337348200564,0.2520617012529732,26.709546091694172
32,1993,summer,0.0866821607024787,-0.1174337348200564,0.2520617012529732,26.709546091694172
32,1993,summer,-0.4287412459377546,-0.1174337348200564,-0.1433486487470285,26.709546091694172
32,1993,summer,0.0866821607024787,-0.1174337348200564,-0.1433486487470285,26.709546091694172
